id_client,age,ville,profession,situation_familiale,nbr_enfants,salaire_mensuel,epargne_totale,nbr_credits_actifs,anciennete_banque_mois,transactions_mois,utilisation_app_mobile,montant_moyen_transaction,score_credit,risque_defaut
1751,43,Rabat,Fonctionnaire,Célibataire,2,11992.153267194104,77887.78410321525,,90,25,0,1617.0771429272002,850.0,0
1752,38,Tétouan,Enseignant,Divorcé(e),3,9009.608467161694,13883.001037760403,0.0,6,34,1,818.2987311882864,796.0327865657933,0
1753,31,Agadir,Cadre,Marié(e),4,2500.0,5166.441848577397,0.0,227,28,1,1137.0591462481402,799.08649291038,1
1754,22,Oujda,Entrepreneur,Veuf(ve),4,12258.022636412385,18004.672371097786,0.0,133,28,1,1606.093547913515,850.0,0
1755,43,Agadir,Employé,Divorcé(e),2,7230.52376395961,858.7200131324066,2.0,116,31,0,981.1760489867313,666.1147886233142,1
1756,47,Fès,Fonctionnaire,Veuf(ve),0,5665.060049988226,,,73,24,0,976.2620163560479,698.2008231039888,0
1757,39,Fès,Employé,Divorcé(e),3,11426.16593361638,22551.579753259695,0.0,156,22,1,2678.8211905932985,850.0,0
1758,35,Agadir,Fonctionnaire,Marié(e),1,10954.228292127063,11067.275444705278,1.0,211,25,0,50.0,850.0,0
1759,68,Fès,Sans emploi,Divorcé(e),2,4650.918111239944,35947.713526596264,0.0,69,23,1,428.420708022333,850.0,0
1760,50,Oujda,Sans emploi,Veuf(ve),1,7450.192733811813,3646.290888153807,2.0,215,24,1,544.7634390447332,850.0,1
1761,33,Kenitra,Commerçant,Veuf(ve),3,4820.498280377666,52630.96812764343,1.0,236,21,1,2273.413644545406,850.0,0
1762,57,Casablanca,Fonctionnaire,Marié(e),1,4913.193468601679,77775.72216767058,0.0,44,15,0,813.2320163747706,850.0,0
1763,56,Fès,Commerçant,Divorcé(e),0,2500.0,30.882181403171003,0.0,144,25,0,1344.1253249074023,599.2443353711468,1
1764,33,Fès,Ingénieur,Célibataire,2,4451.0281477316,46243.45443346553,3.0,199,35,1,915.5530782466058,850.0,1
1765,28,Rabat,Ingénieur,Divorcé(e),0,7400.984486977957,17635.815912239035,1.0,206,30,1,1561.9202053985325,850.0,0
1766,50,Agadir,Employé,Marié(e),4,2500.0,15469.813970313806,0.0,150,32,1,1192.3718713731039,748.8082435977752,1
1767,32,Marrakech,Cadre,Célibataire,1,3198.5164221083314,6817.508425887288,1.0,201,20,0,1351.859517719743,661.8752735185808,1
1768,54,Meknès,Fonctionnaire,Marié(e),2,10124.681128765425,14824.630701190195,,239,19,1,1972.3478227819082,850.0,0
1769,27,Tanger,Médecin,Divorcé(e),3,3056.9389951361536,75107.79916722792,0.0,151,26,0,1464.1617881093791,850.0,1
1770,68,Fès,Fonctionnaire,Célibataire,2,7449.685471924015,5917.995896667599,2.0,171,21,1,758.9595735262428,832.0789331578782,1
1771,36,Tanger,Fonctionnaire,Marié(e),1,2500.0,4932.0600082333185,0.0,68,30,0,1387.240229453145,522.7727826965776,1
1772,53,Oujda,Médecin,Veuf(ve),0,9433.031440125735,6923.377516597988,2.0,171,27,1,2651.191649008732,850.0,1
1773,32,Marrakech,Ingénieur,Célibataire,1,6859.861003283941,20064.800327805788,1.0,154,23,0,1538.9822814022546,850.0,0
1774,44,Meknès,Commerçant,Célibataire,3,4788.140448366821,66588.80783008452,0.0,41,19,1,1291.1457929874014,850.0,0
1775,47,Agadir,Employé,Marié(e),2,2500.0,21325.950384631633,2.0,70,23,1,377.6682283435796,545.5006245599559,1
1776,55,Casablanca,Ingénieur,Veuf(ve),4,4871.470556336319,6975.739556228215,0.0,31,26,1,1634.6511183989728,587.7220440051137,1
1777,67,Meknès,Médecin,Célibataire,0,10326.595877326847,14515.66318884888,1.0,17,19,0,1723.3361281090315,780.3788561678197,0
1778,55,Meknès,Fonctionnaire,Marié(e),0,,12373.812269842248,,137,25,1,1387.6338880723802,850.0,1
1779,50,Casablanca,Ingénieur,Célibataire,0,7232.598396742736,1192.2178585905872,3.0,219,30,1,1268.4564714562787,836.9336919446531,1
1780,25,Kenitra,Enseignant,Célibataire,2,7649.713287380683,17866.516037426172,0.0,55,25,1,2899.523808704361,745.1336897545342,0
1781,38,Agadir,Sans emploi,Célibataire,0,5628.877435670059,3367.0552678620834,0.0,6,23,1,1713.2566494746438,412.2457175371381,1
1782,56,Rabat,Fonctionnaire,Veuf(ve),0,12302.491764780749,46167.65025461177,1.0,198,25,1,1944.0169571057781,850.0,0
1783,34,Tanger,Technicien,Divorcé(e),2,7157.69342499574,19905.142545800325,0.0,192,29,0,1240.1292926530928,850.0,0
1784,62,Fès,Médecin,Divorcé(e),1,11128.050499848876,46544.86394008106,1.0,132,17,1,1121.0433491771666,850.0,0
1785,60,Meknès,Entrepreneur,Veuf(ve),2,8868.731567982166,78114.54458464516,0.0,107,23,0,1579.2594466212847,850.0,0
1786,36,Oujda,Cadre,Veuf(ve),1,8430.168529919181,71700.32064345072,1.0,195,19,1,1120.4742826782415,850.0,0
1787,50,Casablanca,Entrepreneur,Marié(e),1,4429.103904813115,2645.941689905323,0.0,88,22,1,1169.7396091931412,561.3645370229859,1
1788,50,Tanger,Ingénieur,Célibataire,1,14239.081220101049,72427.54101855816,2.0,184,31,1,1477.9234091246171,850.0,1
1789,32,Marrakech,Fonctionnaire,Veuf(ve),3,13130.767900771654,39709.921869556805,2.0,18,18,1,892.3140926296012,850.0,1
1790,53,Casablanca,Cadre,Marié(e),1,15959.684752868416,37588.475385077436,0.0,160,15,0,1332.2455290357702,850.0,0
1791,23,Marrakech,Cadre,Divorcé(e),1,4152.13516926659,2361.29856225857,2.0,213,22,1,1248.0504879156306,648.2585365870424,1
1792,68,Agadir,Employé,Divorcé(e),1,8924.106752112419,4946.482182516225,,48,25,1,1780.2153824724198,741.7437036895851,0
1793,35,Meknès,Entrepreneur,Divorcé(e),0,5223.400856790589,92385.90246492776,0.0,29,29,0,833.2113971087558,850.0,0
1794,41,Oujda,Fonctionnaire,Divorcé(e),3,9552.815668507026,5999.937016734535,0.0,160,31,1,50.0,850.0,0
1795,43,Fès,Employé,Marié(e),0,9022.78129984094,4629.741551985796,2.0,153,24,1,1013.6190479143947,844.8018781766284,1
1796,32,Marrakech,Commerçant,Célibataire,3,6551.047435062778,11249.206851681245,1.0,76,23,1,1438.3716136348482,653.9583329305676,0
1797,48,Tanger,Entrepreneur,Marié(e),0,7199.830722719209,61148.74472877513,0.0,238,25,1,1778.464474296142,850.0,0
1798,24,Kenitra,Sans emploi,Célibataire,3,15317.688560321723,16165.821702368494,3.0,63,27,1,784.2941983369108,850.0,1
1799,38,Agadir,Sans emploi,Divorcé(e),2,7526.407200500931,63326.29706232338,0.0,9,30,1,1525.259915785734,850.0,0
1800,65,Kenitra,Employé,Veuf(ve),2,2500.0,10174.360429127773,2.0,199,18,1,1881.0926193708194,719.8920881209639,1
1801,49,Agadir,Commerçant,Veuf(ve),2,6123.471234472079,6421.666072881693,0.0,14,28,0,1650.750397863294,564.701185652068,1
1802,50,Rabat,Enseignant,Veuf(ve),1,4166.5582477322005,17089.973206358663,2.0,20,30,1,725.618937932551,499.7234889893677,1
1803,42,Tanger,Enseignant,Célibataire,2,4780.814940345268,23893.784712311943,1.0,212,25,1,790.064175097579,850.0,0
1804,68,Kenitra,Sans emploi,Divorcé(e),0,10482.716632720854,12418.918022301845,2.0,10,26,0,1461.002069804787,713.8492308354643,1
1805,37,Oujda,Technicien,Marié(e),1,11118.194541246383,10617.364484232086,3.0,139,26,1,2175.2041872750597,850.0,1
1806,58,Meknès,Médecin,Veuf(ve),2,5049.333347500564,6149.408826029373,2.0,167,23,0,1208.499095629453,704.2823700557774,1
1807,41,Casablanca,Médecin,Célibataire,0,6072.603447744983,8039.823922267427,1.0,147,22,0,1100.8033684022557,754.7626337678776,0
1808,27,Fès,Technicien,Veuf(ve),3,5556.444024400147,27953.89791883803,2.0,147,26,1,378.22952093225024,850.0,1
1809,40,Meknès,Employé,Marié(e),1,13313.36480638298,11545.86868453404,1.0,171,25,0,981.4278721054798,850.0,0
1810,26,Meknès,Médecin,Divorcé(e),1,11222.79598464583,2077.9389679385195,0.0,189,33,1,770.8571076493272,850.0,0
1811,24,Agadir,Médecin,Marié(e),4,10369.292567775861,3717.007283368296,2.0,70,25,1,1216.3196245097456,767.9700291987455,1
1812,22,Oujda,Entrepreneur,Divorcé(e),2,4387.79940314415,11645.477451176059,1.0,72,16,0,292.30560423889926,544.0244030094862,1
1813,59,Agadir,Entrepreneur,Divorcé(e),2,2500.0,,,65,25,0,1002.8457273637744,850.0,1
1814,36,Tétouan,Technicien,Divorcé(e),2,12306.670497564035,11911.823218621326,1.0,151,23,0,594.6393925432882,850.0,0
1815,55,Marrakech,Fonctionnaire,Veuf(ve),3,14716.208595586177,1563.967455735598,1.0,104,21,0,1764.137583503309,850.0,0
1816,56,Fès,Commerçant,Marié(e),0,2500.0,13531.87412784575,1.0,229,17,0,684.4965852741102,795.8914028299067,1
1817,46,Marrakech,Employé,Veuf(ve),2,15845.20374793061,27627.14949356131,1.0,60,17,1,856.5904574101544,850.0,0
1818,45,Casablanca,Entrepreneur,Marié(e),1,7628.95746382297,22510.19680752586,0.0,138,22,1,1369.275915572765,850.0,0
1819,33,Tétouan,Entrepreneur,Célibataire,0,8588.610501522848,8171.072381012192,1.0,63,13,0,927.7706534976453,611.1723224169399,0
1820,39,Tanger,Enseignant,Célibataire,0,3387.399194916422,29125.928539177843,2.0,130,24,1,2615.6715734917943,721.0123062513333,1
1821,36,Casablanca,Commerçant,Marié(e),1,2500.0,24898.529892599396,0.0,36,22,0,1758.3090943676534,642.7496049000191,1
1822,65,Casablanca,Enseignant,Marié(e),2,2500.0,4723.77614928306,1.0,118,23,1,1210.323946988531,375.3020142230265,1
1823,37,Rabat,Fonctionnaire,Marié(e),3,11607.878303511065,4422.7557189171985,0.0,57,23,0,1420.8608312682031,849.3850101548189,0
1824,48,Fès,Commerçant,Marié(e),2,7710.422138774773,19806.684746674535,0.0,194,25,0,50.0,850.0,0
1825,29,Agadir,Médecin,Divorcé(e),2,9612.738427000457,26928.993310465405,1.0,79,18,1,1939.0351042262976,850.0,0
1826,67,Oujda,Enseignant,Veuf(ve),0,11965.909332499625,81695.47133256558,0.0,20,30,1,1507.138001860302,850.0,0
1827,46,Marrakech,Sans emploi,Divorcé(e),0,7664.701581956841,13701.535036903115,1.0,42,25,1,1156.1053062435465,703.0473185669522,0
1828,38,Casablanca,Employé,Veuf(ve),1,13913.133018331517,36197.78109174631,1.0,21,28,1,1539.5098096526526,850.0,0
1829,50,Marrakech,Médecin,Veuf(ve),2,5111.05078425172,3097.1867641755307,0.0,222,26,0,1612.709546305684,828.8039413044806,0
1830,29,Marrakech,Commerçant,Veuf(ve),0,6538.355461254352,55093.17294114733,1.0,216,21,1,950.1764895982506,850.0,0
1831,36,Tanger,Sans emploi,Divorcé(e),1,4840.123875435265,25067.16255508679,2.0,194,33,1,1428.0972246970505,850.0,1
1832,48,Fès,Fonctionnaire,Marié(e),3,10924.271898638952,24790.874384515442,0.0,166,19,0,1829.2347248920203,850.0,0
1833,67,Fès,Sans emploi,Divorcé(e),2,11897.460248080599,3841.6800714731726,1.0,214,23,1,1472.9386459213292,850.0,0
1834,28,Kenitra,Entrepreneur,Divorcé(e),2,6414.771411192892,1009.7118356728878,2.0,93,23,1,1048.4364076575966,497.0715044741387,1
1835,24,Meknès,Technicien,Veuf(ve),2,3123.9842695812786,30220.37421633064,2.0,78,33,1,1377.9904569947203,698.1048975468353,1
1836,50,Fès,Sans emploi,Célibataire,0,12307.139669846034,3112.3505089916534,,197,24,1,2029.3434381735806,850.0,0
1837,65,Marrakech,Cadre,Célibataire,0,,3394.638267402457,0.0,24,29,1,1670.3855646092707,436.6043569991212,1
1838,45,Agadir,Fonctionnaire,Divorcé(e),3,6590.196663645889,5190.988622440671,0.0,26,30,1,502.1597074367746,634.7405282063573,0
1839,24,Marrakech,Médecin,Veuf(ve),2,4243.601844989492,2571.4934397216693,0.0,130,32,1,1552.0102885274528,743.1971921093804,0
1840,41,Agadir,Enseignant,Divorcé(e),2,9006.104965098903,24546.913058859078,1.0,174,20,1,1472.4947431151136,850.0,0
1841,67,Kenitra,Ingénieur,Divorcé(e),0,5305.132728733943,13704.743124031513,,109,25,1,1898.468114226942,760.4109498326449,0
1842,36,Agadir,Fonctionnaire,Marié(e),2,10454.925751380695,7734.429375679587,,34,33,1,1219.6917077578805,677.8438502901204,1
1843,46,Fès,Cadre,Veuf(ve),0,6040.840840971125,14528.94016028619,1.0,190,28,1,978.3958251607887,850.0,0
1844,51,Tanger,Entrepreneur,Célibataire,0,9882.456093026854,46469.92809542685,0.0,215,32,1,379.1011113258346,850.0,0
1845,35,Agadir,Enseignant,Célibataire,1,4763.6027731564955,65459.60425440956,0.0,169,18,1,783.2433558052276,850.0,0
1846,28,Marrakech,Employé,Célibataire,1,12291.92007102419,16710.200550879443,1.0,99,24,1,1924.7673418513766,850.0,0
1847,38,Oujda,Ingénieur,Divorcé(e),0,6250.340893707173,20911.176972159654,0.0,143,27,0,1318.7738920195081,850.0,0
1848,65,Fès,Sans emploi,Veuf(ve),0,8315.238713133516,,,55,29,1,1140.1273119438142,664.2325363911082,1
1849,41,Oujda,Cadre,Marié(e),2,3842.3486740807093,18018.11816946269,2.0,3,28,1,1977.3742695555334,372.4150506046259,1
1850,57,Tétouan,Sans emploi,Célibataire,2,,,3.0,76,24,1,1853.761480407591,850.0,1
1851,30,Tétouan,Employé,Veuf(ve),1,3972.243829421498,16938.601799073094,1.0,166,27,1,758.5526678231942,796.4810751021956,1
1852,59,Marrakech,Fonctionnaire,Célibataire,1,7846.367790581184,8991.015601640289,2.0,179,21,1,1920.5978001758003,848.173162061815,1
1853,69,Tétouan,Technicien,Marié(e),4,4634.634844647505,21808.900505704787,1.0,145,20,0,204.85138159251755,838.7486120663082,0
1854,43,Meknès,Cadre,Veuf(ve),0,7456.26758189323,73274.85878519272,1.0,230,24,1,1475.726965140254,850.0,0
1855,23,Kenitra,Commerçant,Divorcé(e),0,9630.723574540309,54727.806430303695,1.0,219,18,0,1404.7850384363203,850.0,0
1856,45,Fès,Médecin,Divorcé(e),2,3196.8155761861435,36659.6844954829,0.0,211,27,1,1889.8691475830733,850.0,1
1857,29,Oujda,Commerçant,Célibataire,0,7847.650075082756,8081.336910090614,0.0,49,26,0,1428.607005747304,694.7497670326939,0
1858,32,Marrakech,Technicien,Célibataire,2,9429.08356396231,6912.273427080265,2.0,149,35,1,1053.2638807181938,850.0,1
1859,34,Meknès,Employé,Veuf(ve),2,9414.251011771661,45587.01100554601,3.0,232,23,1,1100.6623553699515,850.0,1
1860,38,Marrakech,Commerçant,Marié(e),4,14714.33843676404,5001.472724106239,1.0,88,26,1,2815.9493920459718,850.0,0
1861,29,Meknès,Entrepreneur,Célibataire,3,5394.220461274852,,1.0,152,22,1,1249.584268788958,850.0,0
1862,42,Tétouan,Cadre,Veuf(ve),4,7990.17022175327,14447.737587682272,1.0,211,20,1,1558.2454151685322,850.0,0
1863,39,Tétouan,Entrepreneur,Marié(e),0,14117.026268163718,15777.158813592856,1.0,223,23,1,50.0,850.0,0
1864,51,Agadir,Ingénieur,Célibataire,3,3193.603242730158,15153.30103861375,1.0,40,31,1,703.5858611071912,481.07277753672474,1
1865,39,Rabat,Technicien,Célibataire,0,2500.0,57552.167111420495,2.0,148,15,0,1511.2608267786748,850.0,1
1866,67,Marrakech,Ingénieur,Veuf(ve),2,9874.50081663525,2278.0658950748366,1.0,207,21,0,231.28648588716544,850.0,0
1867,68,Agadir,Ingénieur,Célibataire,2,11651.28246561518,38185.096964116696,0.0,104,30,0,1529.6393002003506,850.0,0
1868,52,Fès,Ingénieur,Divorcé(e),0,2500.0,45047.16513641473,2.0,163,26,1,764.9247873493587,850.0,1
1869,59,Agadir,Fonctionnaire,Marié(e),2,6880.697067881683,71563.77543515421,0.0,176,36,0,579.6892140267145,850.0,0
1870,53,Casablanca,Fonctionnaire,Marié(e),0,4437.221798276428,15064.385001374398,1.0,227,19,1,762.6982478230639,842.4385793200428,0
1871,32,Tétouan,Technicien,Divorcé(e),0,9083.863475106511,17331.939320862046,1.0,161,26,0,2116.523314886617,850.0,0
1872,66,Casablanca,Enseignant,Veuf(ve),4,7881.533422008826,81294.352909518,1.0,104,33,1,1400.0507528941673,850.0,0
1873,46,Marrakech,Commerçant,Divorcé(e),0,12581.31146583672,15333.045994991178,0.0,184,28,1,653.7381733494449,850.0,0
1874,54,Oujda,Fonctionnaire,Divorcé(e),0,3293.0061851665305,17506.73574052469,0.0,41,25,1,1665.2039113848646,571.6316701603273,1
1875,59,Oujda,Sans emploi,Marié(e),1,9351.117052067164,10096.197344713555,0.0,182,28,1,1697.843006455123,850.0,0
1876,62,Fès,Entrepreneur,Veuf(ve),3,10175.642893392045,803.4600187974796,1.0,44,30,1,971.2151395184156,732.9033374700701,0
1877,29,Agadir,Fonctionnaire,Célibataire,0,8176.199220214671,14187.304777563626,0.0,210,24,0,1775.5041750571945,850.0,0
1878,32,Oujda,Employé,Divorcé(e),1,,,,81,27,1,1804.0497813589413,631.5915599940761,1
1879,43,Meknès,Ingénieur,Divorcé(e),3,9454.389479585734,29275.212870784722,3.0,200,27,1,1710.7991804080393,850.0,1
1880,45,Meknès,Fonctionnaire,Veuf(ve),0,5442.705762620159,,,84,27,0,795.7487800565657,526.6942426557957,1
1881,62,Fès,Technicien,Divorcé(e),1,2500.0,40367.89223232019,2.0,139,31,0,492.5688643345069,850.0,1
1882,38,Kenitra,Entrepreneur,Veuf(ve),2,9292.209550693266,16952.307607739032,2.0,222,22,1,184.27960547942257,850.0,1
1883,33,Tétouan,Entrepreneur,Célibataire,1,10685.205862038461,18388.080455029354,2.0,219,28,0,806.6912165114711,850.0,1
1884,67,Agadir,Enseignant,Veuf(ve),3,5846.101136713135,81586.16792923253,2.0,231,23,1,979.313424978219,850.0,1
1885,53,Marrakech,Médecin,Célibataire,0,10918.445761802415,8367.9848965675,1.0,142,21,0,1028.138348329397,850.0,0
1886,36,Tanger,Médecin,Veuf(ve),4,10953.584158254005,35850.58605258884,1.0,170,27,1,1171.677887549076,850.0,0
1887,37,Tanger,Commerçant,Divorcé(e),4,7938.909811869835,21378.494195724234,1.0,207,28,1,2239.7931295260587,850.0,0
1888,43,Tanger,Sans emploi,Célibataire,0,10087.185397649315,30165.947276088955,0.0,12,23,1,996.2536960610557,850.0,0
1889,49,Oujda,Cadre,Divorcé(e),0,11417.259189346685,13524.280592430638,0.0,212,29,1,1170.7355300461957,850.0,0
1890,41,Kenitra,Technicien,Célibataire,5,9837.662658543744,8185.1007976280225,0.0,17,22,1,109.44489663025524,776.7183655860101,0
1891,54,Kenitra,Employé,Veuf(ve),1,2500.0,19748.38868891242,0.0,232,28,1,2536.7828787228245,850.0,1
1892,31,Agadir,Fonctionnaire,Veuf(ve),2,2500.0,11747.736696082367,2.0,90,31,1,410.45555958293323,446.59757693815465,1
1893,61,Agadir,Technicien,Veuf(ve),2,11731.218747675215,6305.015554679568,3.0,206,27,1,775.8871773063861,850.0,1
1894,53,Kenitra,Sans emploi,Marié(e),2,5590.538364119866,45695.4687302866,2.0,25,24,1,1617.433228122099,816.8239346870829,1
1895,54,Fès,Médecin,Marié(e),3,6264.146815074746,16148.556567710377,0.0,26,29,1,1347.7154629309048,642.5989152423534,0
1896,23,Agadir,Technicien,Célibataire,0,14614.978968243413,46984.57894501951,0.0,175,17,1,2185.911762179442,850.0,0
1897,54,Fès,Fonctionnaire,Marié(e),0,5432.120404948153,16062.852764337906,2.0,153,25,0,1632.0081934365046,690.5134187360628,1
1898,54,Casablanca,Enseignant,Veuf(ve),3,7515.374982791024,20343.223721758382,0.0,217,29,0,1151.2295692572839,850.0,0
1899,62,Meknès,Commerçant,Marié(e),3,8043.639532252368,133899.9401632385,2.0,60,18,1,1826.450321306615,850.0,1
1900,34,Tétouan,Enseignant,Marié(e),2,7254.652036239002,75656.95827239519,2.0,60,21,0,1896.7847675210237,850.0,1
1901,51,Agadir,Médecin,Divorcé(e),5,12704.284981976321,7925.707991681884,1.0,27,20,1,803.9047431707174,776.8248182458766,0
1902,54,Kenitra,Ingénieur,Célibataire,2,6688.888718695369,50748.26930150256,0.0,171,28,1,1777.8176316985437,850.0,0
1903,34,Meknès,Médecin,Célibataire,0,10517.727255155842,12373.949733809912,0.0,76,36,0,1066.6433023809539,850.0,0
1904,47,Meknès,Commerçant,Célibataire,3,8245.91205396578,1847.8581009749382,0.0,20,24,1,1137.9132554486982,560.1113223841878,1
1905,43,Rabat,Fonctionnaire,Marié(e),1,11384.263200164656,21437.637065220435,1.0,191,27,1,1285.7599698173433,850.0,0
1906,60,Kenitra,Sans emploi,Veuf(ve),0,3198.177547004326,94362.95919322697,3.0,208,32,1,971.5314765955482,850.0,1
1907,23,Tétouan,Cadre,Divorcé(e),1,2500.0,91544.92493112163,0.0,153,21,1,939.2453113043925,850.0,1
1908,59,Kenitra,Enseignant,Célibataire,2,8104.121453821947,3380.1878608040042,0.0,155,28,1,1790.832508949215,850.0,0
1909,60,Agadir,Médecin,Marié(e),4,5033.923890497551,36876.682212894666,1.0,180,23,1,282.63665678995017,850.0,0
1910,47,Marrakech,Sans emploi,Veuf(ve),0,13127.07970118329,40592.61045115684,0.0,82,19,0,563.0238327244874,850.0,0
1911,67,Casablanca,Enseignant,Divorcé(e),0,7709.270444858563,11501.125898951102,2.0,10,23,1,1604.840389866295,526.4384161905754,1
1912,36,Fès,Médecin,Divorcé(e),2,8769.210155506862,26867.158846657934,0.0,178,20,1,1156.2603245045066,850.0,0
1913,55,Marrakech,Commerçant,Célibataire,3,6924.222623998785,16743.55458682784,3.0,30,22,0,1794.90759121367,522.8661751839344,1
1914,63,Casablanca,Enseignant,Célibataire,2,5720.3079022558795,6465.806601876458,2.0,1,21,0,1414.7593668740744,375.1551740183243,1
1915,65,Marrakech,Médecin,Veuf(ve),2,8201.273587941332,35809.952951488674,2.0,54,24,1,399.7772045738086,850.0,1
1916,61,Fès,Fonctionnaire,Marié(e),2,11551.539042241384,7620.797603714592,0.0,4,27,0,1237.7006515665516,691.2944265827349,0
1917,32,Oujda,Commerçant,Veuf(ve),0,6905.945968539323,10404.852197196378,0.0,215,27,1,1520.7286806535299,850.0,0
1918,24,Kenitra,Sans emploi,Célibataire,1,6660.11026206404,5268.593842291425,2.0,135,28,1,1340.4237951199923,760.9523955495187,1
1919,27,Marrakech,Sans emploi,Veuf(ve),0,10816.85895735764,31759.164248695943,2.0,30,24,1,919.0354958235303,850.0,1
1920,30,Agadir,Cadre,Marié(e),3,2500.0,15345.651582973427,1.0,90,26,1,1035.6358079278791,538.9381119721903,1
1921,27,Tétouan,Technicien,Divorcé(e),0,12159.653165569827,14646.509502265755,1.0,65,34,1,863.9489065435467,850.0,0
1922,30,Tanger,Ingénieur,Divorcé(e),2,5177.761778078522,23194.086497082604,,124,19,0,404.88175103929177,801.8077515360103,0
1923,60,Agadir,Fonctionnaire,Divorcé(e),0,11305.964009290676,4277.522034621844,3.0,29,20,0,322.35626109135853,607.4637900303279,1
1924,52,Fès,Commerçant,Divorcé(e),1,9028.458797140584,57107.30816964596,0.0,153,26,1,1434.012573656621,850.0,0
1925,53,Tétouan,Enseignant,Célibataire,0,2500.0,15642.305233567338,,40,26,1,677.124980682658,544.2761330466692,1
1926,62,Agadir,Sans emploi,Célibataire,1,8041.554396488457,11413.441935196572,0.0,26,18,0,1545.3590564712354,724.6268745485402,0
1927,33,Meknès,Fonctionnaire,Marié(e),0,12599.985526805034,3386.63465119585,2.0,17,23,1,842.9595075290819,734.1808210352478,1
1928,29,Kenitra,Commerçant,Marié(e),2,6937.567458572161,4596.694921202556,0.0,159,14,1,412.1108479710308,769.0416952487153,0
1929,29,Tétouan,Commerçant,Marié(e),1,7258.854847521547,63256.06853636585,1.0,189,30,1,955.2338188652712,850.0,0
1930,49,Meknès,Enseignant,Marié(e),2,5314.064434659931,15248.523211262336,0.0,8,26,1,2456.624983450832,604.4397321828417,0
1931,41,Agadir,Commerçant,Veuf(ve),1,12184.28907215042,32019.89911653494,0.0,69,30,0,1142.6335324901816,850.0,0
1932,68,Casablanca,Employé,Marié(e),1,6379.790687846225,2098.575484753035,1.0,1,20,0,1587.520000999339,410.47763158909225,1
1933,28,Rabat,Fonctionnaire,Divorcé(e),1,14270.355055994063,25783.039715186744,0.0,79,19,1,1301.2822859544463,850.0,0
1934,32,Casablanca,Médecin,Divorcé(e),4,12043.672664448994,63622.52931151804,0.0,228,30,0,356.8811783001231,850.0,0
1935,41,Kenitra,Sans emploi,Divorcé(e),1,12661.802827873582,8915.568306883593,1.0,71,24,1,2069.377947613902,850.0,0
1936,37,Tétouan,Sans emploi,Veuf(ve),0,8280.60686053912,21636.40579777728,1.0,46,19,1,1051.3069141056392,802.6123941427605,0
1937,25,Tétouan,Médecin,Marié(e),3,6297.8583023423225,70426.72848079349,0.0,108,25,1,413.6924611687832,850.0,0
1938,27,Kenitra,Fonctionnaire,Divorcé(e),0,9674.487752873167,31763.728681847548,2.0,219,17,0,892.6598949339993,850.0,1
1939,43,Meknès,Ingénieur,Divorcé(e),3,13431.970708105346,1608.810191686,2.0,99,35,0,1076.253543015481,850.0,1
1940,47,Rabat,Fonctionnaire,Divorcé(e),0,14206.342140839533,11900.02533177297,1.0,124,24,1,1649.6877141007353,850.0,0
1941,24,Agadir,Entrepreneur,Divorcé(e),2,2500.0,2241.9028176293323,0.0,219,20,1,791.5420916338319,677.7722531793997,1
1942,62,Fès,Commerçant,Célibataire,0,17466.79086750558,49389.22062200259,0.0,148,20,1,2772.207359990359,850.0,0
1943,63,Casablanca,Technicien,Marié(e),4,8882.499085058875,24299.228909738442,2.0,210,28,1,637.6986104948357,850.0,1
1944,35,Casablanca,Enseignant,Marié(e),2,10726.959276606325,78306.98799463864,1.0,168,22,1,1567.1969773386172,850.0,0
1945,32,Tanger,Employé,Veuf(ve),1,4866.509174419377,498.8523634071572,0.0,2,29,1,50.0,368.68556287187045,1
1946,39,Rabat,Technicien,Célibataire,0,4625.382232824699,13751.611120749665,2.0,222,28,1,1125.7808002444203,810.0020194275949,1
1947,33,Fès,Médecin,Veuf(ve),1,2964.1329874224475,2755.5327423226718,1.0,189,27,1,1420.340567593269,691.8165444502997,1
1948,44,Casablanca,Enseignant,Divorcé(e),2,13962.782640238966,10788.342354853556,1.0,230,27,1,528.2500477064283,850.0,0
1949,33,Fès,Enseignant,Veuf(ve),1,5591.743328615312,4415.053298971282,0.0,222,25,0,2099.427288625002,850.0,0
1950,34,Agadir,Enseignant,Divorcé(e),0,7678.373839468594,9966.970677016732,0.0,71,27,0,1460.6859907105027,771.7257736969102,0
1951,46,Tétouan,Sans emploi,Divorcé(e),2,6945.227611314115,42767.67090787625,3.0,103,15,1,1009.4157210921436,850.0,1
1952,66,Fès,Employé,Marié(e),1,4427.103097807336,4379.656635466068,1.0,77,24,0,1454.2065009767853,478.7456189966141,1
1953,40,Casablanca,Sans emploi,Marié(e),0,7303.6581760044,16045.423126615566,0.0,97,27,0,844.0115028379303,821.553401770277,0
1954,67,Meknès,Commerçant,Marié(e),0,8307.65003624018,63642.90619958055,1.0,232,28,1,1950.8279414445456,850.0,0
1955,57,Rabat,Entrepreneur,Marié(e),2,12370.72270889148,167708.02161400803,1.0,30,18,1,1809.1791610933055,850.0,0
1956,66,Kenitra,Cadre,Marié(e),4,4293.152322969254,7213.431556395189,0.0,30,38,1,1424.0340402644924,532.3383099396949,1
1957,29,Marrakech,Employé,Célibataire,0,5957.747066423377,68553.68813017839,1.0,215,33,1,1567.015228498754,850.0,0
